Player		 Dealer	 Stand	 Hit	 Double	 Split	
6 10 		10	-0.5824	-0.6055	 None 	 None 	
6 10 		A	-0.7660	-0.6502	 None 	 None 	
6 A 		2	-0.1554	-0.0009	 None 	 None 	
6 A 		3	-0.0966	0.0540	 None 	 None 	
6 A 		4	-0.0816	0.0639	 None 	 None 	
6 A 		5	-0.0537	0.0720	 None 	 None 	
6 A 		6	-0.0117	0.1008	 None 	 None 	
6 A 		7	-0.0993	0.0729	 None 	 None 	
6 A 		8	-0.3903	-0.0813	 None 	 None 	
6 A 		9	-0.4107	-0.1482	 None 	 None 	
6 A 		10	-0.4371	-0.2286	 None 	 None 	
6 A 		A	-0.6253	-0.4332	 None 	 None 	
7 2 		2	-0.2901	0.0573	0.0390	 None 	
7 2 		3	-0.2523	0.1146	0.1098	 None 	
7 2 		4	-0.2121	0.1401	0.1998	 None 	
7 2 		5	-0.1701	0.1671	0.2760	 None 	
7 2 		6	-0.1221	0.2301	0.3990	 None 	
7 2 		7	-0.4659	0.1590	0.1290	 None 	
7 2 		8	-0.5044	0.1014	0.0192	 None 	
7 2 		9	-0.5242	-0.0549	-0.2742	 None 	
7 2 		10	-0.5854	-0.2277	-0.6157	 None 	
7 2 		A	-0.7648	-0.3606	-0.9067	 None 	
7 3 		2	-0.2757	0.2034	0.3690	 None 	
7 3 		3	-0.2727	0.2073	0.4026	 None 	
7 3 		4	-0.2319	0.2130	0.4392	 None 	
7 3 		5	-0.1779	0.2526	0.4884	 None 	
7 3 		6	-0.1335	0.2958	0.5881	 None 	
7 3 		7	-0.4623	0.2778	0.3990	 None 	
7 3 		8	-0.5380	0.1932	0.2556	 None 	
7 3 		9	-0.5488	0.1242	0.1446	 None 	
7 3 		10	-0.5692	-0.0909	-0.1710	 None 	
7 3 		A	-0.7672	-0.2433	-0.5821	 None 	
7 4 		2	-0.2973	0.2463	0.4908	 None 	
7 4 		3	-0.2325	0.2805	0.5833	 None 	
7 4 		4	-0.2193	0.2760	0.5593	 None 	
7 4 		5	-0.1665	0.3069	0.6157	 None 	
7 4 		6	-0.1401	0.3258	0.6751	 None 	
7 4 		7	-0.4599	0.3129	0.4728	 None 	
7 4 		8	-0.5398	0.2091	0.3024	 None 	
7 4 		9	-0.5164	0.1620	0.2496	 None 	
7 4 		10	-0.5788	0.0393	0.0474	 None 	
7 4 		A	-0.7630	-0.1977	-0.4884	 None 	
7 5 		2	-0.2841	-0.2484	 None 	 None 	
7 5 		3	-0.2415	-0.2235	 None 	 None 	
7 5 		4	-0.1953	-0.1890	 None 	 None 	
7 5 		5	-0.1689	-0.1977	 None 	 None 	
7 5 		6	-0.1701	-0.1638	 None 	 None 	
7 5 		7	-0.5026	-0.1845	 None 	 None 	
7 5 		8	-0.5278	-0.2739	 None 	 None 	
7 5 		9	-0.5416	-0.3336	 None 	 None 	
7 5 		10	-0.5968	-0.4296	 None 	 None 	
7 5 		A	-0.7696	-0.5344	 None 	 None 	
7 6 		2	-0.3009	-0.3324	 None 	 None 	
7 6 		3	-0.2499	-0.2853	 None 	 None 	
7 6 		4	-0.2007	-0.2754	 None 	 None 	
7 6 		5	-0.1725	-0.2838	 None 	 None 	
7 6 		6	-0.1449	-0.2367	 None 	 None 	
7 6 		7	-0.4701	-0.2865	 None 	 None 	
7 6 		8	-0.5044	-0.3201	 None 	 None 	
7 6 		9	-0.5254	-0.3972	 None 	 None 	
7 6 		10	-0.5758	-0.4719	 None 	 None 	
7 6 		A	-0.7744	-0.6025	 None 	 None 	
7 7 		2	-0.2829	-0.3519	 None 	-0.2250	
7 7 		3	-0.2163	-0.3102	 None 	-0.0828	
7 7 		4	-0.1857	-0.3393	 None 	-0.0393	
7 7 		5	-0.1827	-0.3402	 None 	-0.0204	
7 7 		6	-0.1587	-0.3036	 None 	0.0588	
7 7 		7	-0.4917	-0.3285	 None 	-0.1641	
7 7 		8	-0.5314	-0.3771	 None 	-0.4296	
7 7 		9	-0.5518	-0.4215	 None 	-0.6046	
7 7 		10	-0.5386	-0.4986	 None 	-0.7009	
7 7 		A	-0.7576	-0.5944	 None 	-1.0105	
7 8 		2	-0.3021	-0.4248	 None 	 None 	
7 8 		3	-0.2379	-0.4044	 None 	 None 	
7 8 		4	-0.1935	-0.3798	 None 	 None 	
7 8 		5	-0.1407	-0.3843	 None 	 None 	
7 8 		6	-0.1791	-0.3714	 None 	 None 	
7 8 		7	-0.4623	-0.3723	 None 	 None 	
7 8 		8	-0.5284	-0.4284	 None 	 None 	
7 8 		9	-0.5422	-0.4383	 None 	 None 	
7 8 		10	-0.5782	-0.5392	 None 	 None 	
7 8 		A	-0.7810	-0.6244	 None 	 None 	
7 9 		2	-0.2883	-0.4716	 None 	 None 	
7 9 		3	-0.2541	-0.4749	 None 	 None 	
7 9 		4	-0.2145	-0.4620	 None 	 None 	
7 9 		5	-0.1515	-0.4659	 None 	 None 	
7 9 		6	-0.1509	-0.4248	 None 	 None 	
7 9 		7	-0.4965	-0.4509	 None 	 None 	
7 9 		8	-0.5362	-0.4827	 None 	 None 	
7 9 		9	-0.5308	-0.4989	 None 	 None 	
7 9 		10	-0.5872	-0.5812	 None 	 None 	
7 9 		A	-0.7876	-0.6574	 None 	 None 	
7 10 		2	-0.1323	-0.5497	 None 	 None 	
7 10 		3	-0.0900	-0.5380	 None 	 None 	
7 10 		4	-0.0840	-0.5152	 None 	 None 	
7 10 		5	-0.0474	-0.5425	 None 	 None 	
7 10 		6	0.0003	-0.5089	 None 	 None 	
7 10 		7	-0.0813	-0.4512	 None 	 None 	
7 10 		8	-0.3777	-0.5047	 None 	 None 	
7 10 		9	-0.4080	-0.5326	 None 	 None 	
7 10 		10	-0.4605	-0.6358	 None 	 None 	
7 10 		A	-0.6412	-0.6772	 None 	 None 	
7 A 		2	0.0876	0.0435	 None 	 None 	
7 A 		3	0.1452	0.0924	 None 	 None 	
7 A 		4	0.1764	0.1254	 None 	 None 	
7 A 		5	0.1911	0.1311	 None 	 None 	
7 A 		6	0.2643	0.1575	 None 	 None 	
7 A 		7	0.4077	0.1593	 None 	 None 	
7 A 		8	0.1224	0.0585	 None 	 None 	
7 A 		9	-0.1503	-0.0720	 None 	 None 	
7 A 		10	-0.2382	-0.2127	 None 	 None 	
7 A 		A	-0.3657	-0.3516	 None 	 None 	
8 2 		2	-0.2931	0.1908	0.3594	 None 	
8 2 		3	-0.2535	0.2229	0.4176	 None 	
8 2 		4	-0.2133	0.2268	0.4890	 None 	
8 2 		5	-0.1305	0.2772	0.5551	 None 	
8 2 		6	-0.1221	0.2946	0.6079	 None 	
8 2 		7	-0.4797	0.2736	0.3978	 None 	
8 2 		8	-0.4899	0.2121	0.3480	 None 	
8 2 		9	-0.5482	0.1251	0.1386	 None 	
8 2 		10	-0.5620	-0.0282	-0.1560	 None 	
8 2 		A	-0.7642	-0.2433	-0.6595	 None 	
8 3 		2	-0.2943	0.2178	0.5413	 None 	
8 3 		3	-0.2343	0.2559	0.5299	 None 	
8 3 		4	-0.1941	0.2895	0.5995	 None 	
8 3 		5	-0.1587	0.3231	0.6241	 None 	
8 3 		6	-0.1641	0.3273	0.6433	 None 	
8 3 		7	-0.5008	0.2742	0.4290	 None 	
8 3 		8	-0.5176	0.2328	0.3438	 None 	
8 3 		9	-0.5230	0.1464	0.2526	 None 	
8 3 		10	-0.5782	0.0351	0.0126	 None 	
8 3 		A	-0.7522	-0.1869	-0.5017	 None 	
8 4 		2	-0.3159	-0.2622	 None 	 None 	
8 4 		3	-0.2637	-0.2604	 None 	 None 	
8 4 		4	-0.2049	-0.2370	 None 	 None 	
8 4 		5	-0.1971	-0.2151	 None 	 None 	
8 4 		6	-0.1749	-0.1902	 None 	 None 	
8 4 		7	-0.4635	-0.2118	 None 	 None 	
8 4 		8	-0.5104	-0.2892	 None 	 None 	
8 4 		9	-0.5224	-0.3525	 None 	 None 	
8 4 		10	-0.5542	-0.3924	 None 	 None 	
8 4 		A	-0.7714	-0.5149	 None 	 None 	
8 5 		2	-0.2781	-0.3096	 None 	 None 	
8 5 		3	-0.2835	-0.3249	 None 	 None 	
8 5 		4	-0.2199	-0.2733	 None 	 None 	
8 5 		5	-0.1767	-0.2610	 None 	 None 	
8 5 		6	-0.1473	-0.2214	 None 	 None 	
8 5 		7	-0.4845	-0.2703	 None 	 None 	
8 5 		8	-0.5326	-0.3351	 None 	 None 	
8 5 		9	-0.5524	-0.3816	 None 	 None 	
8 5 		10	-0.5620	-0.4845	 None 	 None 	
8 5 		A	-0.7600	-0.5782	 None 	 None 	
8 6 		2	-0.2715	-0.3537	 None 	 None 	
8 6 		3	-0.2781	-0.3606	 None 	 None 	
8 6 		4	-0.2055	-0.3264	 None 	 None 	
8 6 		5	-0.1821	-0.3129	 None 	 None 	
8 6 		6	-0.1509	-0.3177	 None 	 None 	
8 6 		7	-0.4731	-0.3276	 None 	 None 	
8 6 		8	-0.5122	-0.3657	 None 	 None 	
8 6 		9	-0.5416	-0.4149	 None 	 None 	
8 6 		10	-0.5794	-0.5194	 None 	 None 	
8 6 		A	-0.7822	-0.6124	 None 	 None 	
8 7 		2	-0.2931	-0.4191	 None 	 None 	
8 7 		3	-0.2481	-0.4125	 None 	 None 	
8 7 		4	-0.2073	-0.3636	 None 	 None 	
8 7 		5	-0.1773	-0.3900	 None 	 None 	
8 7 		6	-0.1245	-0.3522	 None 	 None 	
8 7 		7	-0.4887	-0.3582	 None 	 None 	
8 7 		8	-0.5278	-0.4218	 None 	 None 	
8 7 		9	-0.5680	-0.4833	 None 	 None 	
8 7 		10	-0.5464	-0.5233	 None 	 None 	
8 7 		A	-0.7606	-0.6229	 None 	 None 	
8 8 		2	-0.2805	-0.4713	 None 	-0.0396	
8 8 		3	-0.2523	-0.4596	 None 	0.0204	
8 8 		4	-0.2187	-0.4554	 None 	0.0639	
8 8 		5	-0.1743	-0.4632	 None 	0.1437	
8 8 		6	-0.1347	-0.4140	 None 	0.2310	
8 8 		7	-0.4623	-0.4128	 None 	0.2172	
8 8 		8	-0.4953	-0.4833	 None 	-0.0855	
8 8 		9	-0.5518	-0.4959	 None 	-0.3777	
8 8 		10	-0.5728	-0.5722	 None 	-0.6001	
8 8 		A	-0.7912	-0.6775	 None 	-0.9055	
8 9 		2	-0.1449	-0.5359	 None 	 None 	
8 9 		3	-0.1104	-0.5356	 None 	 None 	
8 9 		4	-0.0912	-0.5311	 None 	 None 	
8 9 		5	-0.0693	-0.5137	 None 	 None 	
8 9 		6	0.0465	-0.5014	 None 	 None 	
8 9 		7	-0.1053	-0.4689	 None 	 None 	
8 9 		8	-0.3888	-0.4932	 None 	 None 	
8 9 		9	-0.4131	-0.5548	 None 	 None 	
8 9 		10	-0.4698	-0.6028	 None 	 None 	
8 9 		A	-0.6499	-0.7063	 None 	 None 	
8 10 		2	0.1305	-0.6073	 None 	 None 	
8 10 		3	0.1566	-0.6196	 None 	 None 	
8 10 		4	0.1980	-0.6364	 None 	 None 	
8 10 		5	0.1779	-0.6121	 None 	 None 	
8 10 		6	0.3444	-0.6109	 None 	 None 	
8 10 		7	0.3948	-0.5881	 None 	 None 	
8 10 		8	0.0960	-0.5797	 None 	 None 	
8 10 		9	-0.2037	-0.6154	 None 	 None 	
8 10 		10	-0.2427	-0.6616	 None 	 None 	
8 10 		A	-0.3795	-0.7489	 None 	 None 	
8 A 		2	0.3837	0.1215	 None 	 None 	
8 A 		3	0.4227	0.1521	 None 	 None 	
8 A 		4	0.4128	0.1800	 None 	 None 	
8 A 		5	0.4665	0.2385	 None 	 None 	
8 A 		6	0.5008	0.2634	 None 	 None 	
8 A 		7	0.6184	0.2271	 None 	 None 	
8 A 		8	0.6079	0.1413	 None 	 None 	
8 A 		9	0.2871	0.0201	 None 	 None 	
8 A 		10	-0.0186	-0.1695	 None 	 None 	
8 A 		A	-0.1374	-0.3234	 None 	 None 	
9 2 		2	-0.3213	0.2163	0.4284	 None 	
9 2 		3	-0.2637	0.2391	0.4782	 None 	
9 2 		4	-0.2181	0.2835	0.5545	 None 	
9 2 		5	-0.1401	0.3303	0.6475	 None 	
9 2 		6	-0.1671	0.3309	0.6583	 None 	
9 2 		7	-0.4851	0.2793	0.4812	 None 	
9 2 		8	-0.5206	0.2118	0.2970	 None 	
9 2 		9	-0.5236	0.1467	0.2172	 None 	
9 2 		10	-0.5860	0.0444	-0.0354	 None 	
9 2 		A	-0.7540	-0.2130	-0.5101	 None 	
9 3 		2	-0.2853	-0.2370	 None 	 None 	
9 3 		3	-0.2403	-0.2274	 None 	 None 	
9 3 		4	-0.2121	-0.1896	 None 	 None 	
9 3 		5	-0.1827	-0.2142	 None 	 None 	
9 3 		6	-0.1665	-0.1950	 None 	 None 	
9 3 		7	-0.4839	-0.2064	 None 	 None 	
9 3 		8	-0.4983	-0.3090	 None 	 None 	
9 3 		9	-0.5482	-0.3285	 None 	 None 	
9 3 		10	-0.5860	-0.4407	 None 	 None 	
9 3 		A	-0.7882	-0.5590	 None 	 None 	
9 4 		2	-0.3015	-0.3087	 None 	 None 	
9 4 		3	-0.2523	-0.2721	 None 	 None 	
9 4 		4	-0.2181	-0.2601	 None 	 None 	
9 4 		5	-0.1509	-0.2373	 None 	 None 	
9 4 		6	-0.1503	-0.2250	 None 	 None 	
9 4 		7	-0.4839	-0.2553	 None 	 None 	
9 4 		8	-0.5068	-0.3180	 None 	 None 	
9 4 		9	-0.5524	-0.3951	 None 	 None 	
9 4 		10	-0.5878	-0.4674	 None 	 None 	
9 4 		A	-0.7624	-0.5833	 None 	 None 	
9 5 		2	-0.3309	-0.3717	 None 	 None 	
9 5 		3	-0.2463	-0.3612	 None 	 None 	
9 5 		4	-0.2145	-0.3498	 None 	 None 	
9 5 		5	-0.1611	-0.3378	 None 	 None 	
9 5 		6	-0.1683	-0.2871	 None 	 None 	
9 5 		7	-0.4629	-0.2979	 None 	 None 	
9 5 		8	-0.4929	-0.3507	 None 	 None 	
9 5 		9	-0.5344	-0.3957	 None 	 None 	
9 5 		10	-0.5644	-0.5134	 None 	 None 	
9 5 		A	-0.7552	-0.6103	 None 	 None 	
9 6 		2	-0.3099	-0.4323	 None 	 None 	
9 6 		3	-0.2553	-0.4197	 None 	 None 	
9 6 		4	-0.2169	-0.3864	 None 	 None 	
9 6 		5	-0.1977	-0.3579	 None 	 None 	
9 6 		6	-0.1605	-0.3687	 None 	 None 	
9 6 		7	-0.4641	-0.3600	 None 	 None 	
9 6 		8	-0.5314	-0.4392	 None 	 None 	
9 6 		9	-0.5512	-0.4692	 None 	 None 	
9 6 		10	-0.6076	-0.5263	 None 	 None 	
9 6 		A	-0.7618	-0.6331	 None 	 None 	
9 7 		2	-0.3165	-0.4929	 None 	 None 	
9 7 		3	-0.2985	-0.4743	 None 	 None 	
9 7 		4	-0.1911	-0.4518	 None 	 None 	
9 7 		5	-0.1539	-0.4371	 None 	 None 	
9 7 		6	-0.1509	-0.4344	 None 	 None 	
9 7 		7	-0.4671	-0.4245	 None 	 None 	
9 7 		8	-0.5062	-0.4653	 None 	 None 	
9 7 		9	-0.5410	-0.5317	 None 	 None 	
9 7 		10	-0.5668	-0.5647	 None 	 None 	
9 7 		A	-0.7636	-0.6703	 None 	 None 	
9 8 		2	-0.1944	-0.5395	 None 	 None 	
9 8 		3	-0.1314	-0.5350	 None 	 None 	
9 8 		4	-0.0924	-0.5257	 None 	 None 	
9 8 		5	-0.0330	-0.5200	 None 	 None 	
9 8 		6	0.0204	-0.4953	 None 	 None 	
9 8 		7	-0.1128	-0.4836	 None 	 None 	
9 8 		8	-0.3756	-0.5008	 None 	 None 	
9 8 		9	-0.4491	-0.5521	 None 	 None 	
9 8 		10	-0.4620	-0.6160	 None 	 None 	
9 8 		A	-0.6511	-0.6910	 None 	 None 	
9 9 		2	0.0951	-0.6262	 None 	0.1215	
9 9 		3	0.1305	-0.6406	 None 	0.1869	
9 9 		4	0.1971	-0.6160	 None 	0.3282	
9 9 		5	0.2100	-0.6184	 None 	0.3360	
9 9 		6	0.2724	-0.5803	 None 	0.3342	
9 9 		7	0.4005	-0.5974	 None 	0.3672	
9 9 		8	0.0993	-0.5755	 None 	0.1812	
9 9 		9	-0.1923	-0.6181	 None 	-0.1299	
9 9 		10	-0.2121	-0.6721	 None 	-0.4011	
9 9 		A	-0.3762	-0.7450	 None 	-0.7129	
9 10 		2	0.3813	-0.7345	 None 	 None 	
9 10 		3	0.4047	-0.7204	 None 	 None 	
9 10 		4	0.4212	-0.7243	 None 	 None 	
9 10 		5	0.4674	-0.7243	 None 	 None 	
9 10 		6	0.5062	-0.7420	 None 	 None 	
9 10 		7	0.6082	-0.7111	 None 	 None 	
9 10 		8	0.5920	-0.7153	 None 	 None 	
9 10 		9	0.2694	-0.7240	 None 	 None 	
9 10 		10	-0.0174	-0.7429	 None 	 None 	
9 10 		A	-0.1107	-0.8221	 None 	 None 	
9 A 		2	0.6532	0.1767	 None 	 None 	
9 A 		3	0.6571	0.2196	 None 	 None 	
9 A 		4	0.6598	0.2442	 None 	 None 	
9 A 		5	0.6718	0.2748	 None 	 None 	
9 A 		6	0.7126	0.3147	 None 	 None 	
9 A 		7	0.7780	0.2610	 None 	 None 	
9 A 		8	0.7846	0.1845	 None 	 None 	
9 A 		9	0.7567	0.0927	 None 	 None 	
9 A 		10	0.4437	-0.0477	 None 	 None 	
9 A 		A	0.1182	-0.2901	 None 	 None 	
10 2 		2	-0.3135	-0.2658	 None 	 None 	
10 2 		3	-0.2457	-0.2289	 None 	 None 	
10 2 		4	-0.2289	-0.2046	 None 	 None 	
10 2 		5	-0.1485	-0.1956	 None 	 None 	
10 2 		6	-0.1245	-0.1614	 None 	 None 	
10 2 		7	-0.4887	-0.2391	 None 	 None 	
10 2 		8	-0.5416	-0.2685	 None 	 None 	
10 2 		9	-0.5314	-0.3462	 None 	 None 	
10 2 		10	-0.5536	-0.4146	 None 	 None 	
10 2 		A	-0.7882	-0.5467	 None 	 None 	
10 3 		2	-0.2763	-0.2703	 None 	 None 	
10 3 		3	-0.2433	-0.2778	 None 	 None 	
10 3 		4	-0.2313	-0.2841	 None 	 None 	
10 3 		5	-0.1773	-0.2730	 None 	 None 	
10 3 		6	-0.1491	-0.2358	 None 	 None 	
10 3 		7	-0.4791	-0.2577	 None 	 None 	
10 3 		8	-0.5326	-0.3228	 None 	 None 	
10 3 		9	-0.5434	-0.3726	 None 	 None 	
10 3 		10	-0.5962	-0.4890	 None 	 None 	
10 3 		A	-0.7690	-0.5743	 None 	 None 	
10 4 		2	-0.2811	-0.3483	 None 	 None 	
10 4 		3	-0.2277	-0.3321	 None 	 None 	
10 4 		4	-0.2211	-0.3276	 None 	 None 	
10 4 		5	-0.1887	-0.3240	 None 	 None 	
10 4 		6	-0.1443	-0.3072	 None 	 None 	
10 4 		7	-0.4797	-0.3309	 None 	 None 	
10 4 		8	-0.4953	-0.3645	 None 	 None 	
10 4 		9	-0.5506	-0.4293	 None 	 None 	
10 4 		10	-0.5860	-0.4992	 None 	 None 	
10 4 		A	-0.7840	-0.6241	 None 	 None 	
10 5 		2	-0.2961	-0.4431	 None 	 None 	
10 5 		3	-0.2205	-0.4179	 None 	 None 	
10 5 		4	-0.2241	-0.3870	 None 	 None 	
10 5 		5	-0.1743	-0.3582	 None 	 None 	
10 5 		6	-0.1659	-0.3828	 None 	 None 	
10 5 		7	-0.4689	-0.3654	 None 	 None 	
10 5 		8	-0.4881	-0.4191	 None 	 None 	
10 5 		9	-0.5182	-0.4728	 None 	 None 	
10 5 		10	-0.5788	-0.5620	 None 	 None 	
10 5 		A	-0.7720	-0.6439	 None 	 None 	
10 6 		2	-0.2841	-0.4713	 None 	 None 	
10 6 		3	-0.2379	-0.4635	 None 	 None 	
10 6 		4	-0.2379	-0.4425	 None 	 None 	
10 6 		5	-0.1305	-0.4686	 None 	 None 	
10 6 		6	-0.1389	-0.4176	 None 	 None 	
10 6 		7	-0.4461	-0.3960	 None 	 None 	
10 6 		8	-0.4995	-0.4539	 None 	 None 	
10 6 		9	-0.5572	-0.5089	 None 	 None 	
10 6 		10	-0.5818	-0.5815	 None 	 None 	
10 6 		A	-0.7612	-0.6742	 None 	 None 	
10 7 		2	-0.1614	-0.5503	 None 	 None 	
10 7 		3	-0.1164	-0.5527	 None 	 None 	
10 7 		4	-0.0579	-0.5170	 None 	 None 	
10 7 		5	-0.0207	-0.5275	 None 	 None 	
10 7 		6	0.0246	-0.5125	 None 	 None 	
10 7 		7	-0.1152	-0.4881	 None 	 None 	
10 7 		8	-0.3681	-0.5137	 None 	 None 	
10 7 		9	-0.4368	-0.5374	 None 	 None 	
10 7 		10	-0.4467	-0.6316	 None 	 None 	
10 7 		A	-0.6202	-0.6706	 None 	 None 	
10 8 		2	0.1095	-0.6205	 None 	 None 	
10 8 		3	0.1431	-0.6316	 None 	 None 	
10 8 		4	0.1536	-0.6352	 None 	 None 	
10 8 		5	0.1947	-0.6016	 None 	 None 	
10 8 		6	0.2520	-0.6121	 None 	 None 	
10 8 		7	0.3864	-0.6127	 None 	 None 	
10 8 		8	0.1194	-0.5803	 None 	 None 	
10 8 		9	-0.1857	-0.6196	 None 	 None 	
10 8 		10	-0.2379	-0.6433	 None 	 None 	
10 8 		A	-0.3921	-0.7327	 None 	 None 	
10 9 		2	0.4065	-0.7228	 None 	 None 	
10 9 		3	0.4293	-0.7288	 None 	 None 	
10 9 		4	0.4371	-0.7177	 None 	 None 	
10 9 		5	0.4848	-0.7363	 None 	 None 	
10 9 		6	0.5074	-0.6883	 None 	 None 	
10 9 		7	0.6088	-0.7102	 None 	 None 	
10 9 		8	0.6142	-0.7240	 None 	 None 	
10 9 		9	0.3039	-0.7138	 None 	 None 	
10 9 		10	-0.0255	-0.7417	 None 	 None 	
10 9 		A	-0.1308	-0.8173	 None 	 None 	
10 10 		2	0.6343	-0.8482	 None 	0.4898	
10 10 		3	0.6439	-0.8473	 None 	0.4830	
10 10 		4	0.6679	-0.8608	 None 	0.5623	
10 10 		5	0.6739	-0.8575	 None 	0.5996	
10 10 		6	0.7036	-0.8422	 None 	0.6338	
10 10 		7	0.7777	-0.8719	 None 	0.6119	
10 10 		8	0.7972	-0.8416	 None 	0.5053	
10 10 		9	0.7804	-0.8479	 None 	0.3212	
10 10 		10	0.4182	-0.8515	 None 	-0.0773	
10 10 		A	0.1671	-0.8902	 None 	-0.3783	
10 A 		2	1.5000	0.1734	 None 	 None 	
10 A 		3	1.5000	0.1908	 None 	 None 	
10 A 		4	1.5000	0.2316	 None 	 None 	
10 A 		5	1.5000	0.2343	 None 	 None 	
10 A 		6	1.5000	0.2538	 None 	 None 	
10 A 		7	1.5000	0.2685	 None 	 None 	
10 A 		8	1.5000	0.1638	 None 	 None 	
10 A 		9	1.5000	0.0942	 None 	 None 	
10 A 		10	1.3794	-0.0144	 None 	 None 	
10 A 		A	1.0374	-0.2583	 None 	 None 	
A 2 		2	-0.2721	-0.0183	 None 	 None 	
A 2 		3	-0.2631	-0.0021	 None 	 None 	
A 2 		4	-0.1881	0.0450	 None 	 None 	
A 2 		5	-0.1503	0.0756	 None 	 None 	
A 2 		6	-0.1443	0.0849	 None 	 None 	
A 2 		7	-0.4653	0.0735	 None 	 None 	
A 2 		8	-0.4923	0.0210	 None 	 None 	
A 2 		9	-0.5326	-0.0885	 None 	 None 	
A 2 		10	-0.5662	-0.1818	 None 	 None 	
A 2 		A	-0.7798	-0.3828	 None 	 None 	
A 3 		2	-0.3009	-0.0414	 None 	 None 	
A 3 		3	-0.2571	-0.0105	 None 	 None 	
A 3 		4	-0.2013	0.0339	 None 	 None 	
A 3 		5	-0.1557	0.0681	 None 	 None 	
A 3 		6	-0.1233	0.0987	 None 	 None 	
A 3 		7	-0.4947	0.0603	 None 	 None 	
A 3 		8	-0.5176	-0.0105	 None 	 None 	
A 3 		9	-0.5440	-0.1098	 None 	 None 	
A 3 		10	-0.5806	-0.2496	 None 	 None 	
A 3 		A	-0.7828	-0.4023	 None 	 None 	
A 4 		2	-0.3171	-0.0732	 None 	 None 	
A 4 		3	-0.2667	-0.0084	 None 	 None 	
A 4 		4	-0.2151	0.0198	 None 	 None 	
A 4 		5	-0.1677	0.0525	 None 	 None 	
A 4 		6	-0.1617	0.0798	 None 	 None 	
A 4 		7	-0.4857	0.0198	 None 	 None 	
A 4 		8	-0.5290	-0.0573	 None 	 None 	
A 4 		9	-0.5410	-0.1311	 None 	 None 	
A 4 		10	-0.5740	-0.2697	 None 	 None 	
A 4 		A	-0.7738	-0.4251	 None 	 None 	
A 5 		2	-0.2931	-0.0360	 None 	 None 	
A 5 		3	-0.2565	-0.0120	 None 	 None 	
A 5 		4	-0.2145	0.0132	 None 	 None 	
A 5 		5	-0.1611	0.0465	 None 	 None 	
A 5 		6	-0.1563	0.0816	 None 	 None 	
A 5 		7	-0.4947	-0.0405	 None 	 None 	
A 5 		8	-0.4953	-0.0645	 None 	 None 	
A 5 		9	-0.5230	-0.1980	 None 	 None 	
A 5 		10	-0.5686	-0.2760	 None 	 None 	
A 5 		A	-0.7774	-0.4383	 None 	 None 	
A 6 		2	-0.1560	-0.0057	 None 	 None 	
A 6 		3	-0.1218	0.0084	 None 	 None 	
A 6 		4	-0.0783	0.0474	 None 	 None 	
A 6 		5	-0.0369	0.1164	 None 	 None 	
A 6 		6	-0.0006	0.1026	 None 	 None 	
A 6 		7	-0.1044	0.0534	 None 	 None 	
A 6 		8	-0.3726	-0.0690	 None 	 None 	
A 6 		9	-0.4353	-0.1422	 None 	 None 	
A 6 		10	-0.4632	-0.2751	 None 	 None 	
A 6 		A	-0.6574	-0.4611	 None 	 None 	
A 7 		2	0.1467	0.0777	 None 	 None 	
A 7 		3	0.1740	0.0909	 None 	 None 	
A 7 		4	0.1881	0.1263	 None 	 None 	
A 7 		5	0.2013	0.1323	 None 	 None 	
A 7 		6	0.3018	0.2100	 None 	 None 	
A 7 		7	0.4101	0.1881	 None 	 None 	
A 7 		8	0.1359	0.0468	 None 	 None 	
A 7 		9	-0.1554	-0.0924	 None 	 None 	
A 7 		10	-0.2178	-0.2064	 None 	 None 	
A 7 		A	-0.3732	-0.4011	 None 	 None 	
A 8 		2	0.4038	0.1656	 None 	 None 	
A 8 		3	0.4122	0.1557	 None 	 None 	
A 8 		4	0.4149	0.1590	 None 	 None 	
A 8 		5	0.4341	0.2016	 None 	 None 	
A 8 		6	0.5041	0.2556	 None 	 None 	
A 8 		7	0.6076	0.2193	 None 	 None 	
A 8 		8	0.5971	0.1563	 None 	 None 	
A 8 		9	0.3024	0.0081	 None 	 None 	
A 8 		10	-0.0297	-0.1521	 None 	 None 	
A 8 		A	-0.1221	-0.3054	 None 	 None 	
A 9 		2	0.6382	0.1869	 None 	 None 	
A 9 		3	0.6274	0.2040	 None 	 None 	
A 9 		4	0.6535	0.2151	 None 	 None 	
A 9 		5	0.6856	0.2499	 None 	 None 	
A 9 		6	0.7183	0.2922	 None 	 None 	
A 9 		7	0.7711	0.2559	 None 	 None 	
A 9 		8	0.7924	0.2049	 None 	 None 	
A 9 		9	0.7600	0.1287	 None 	 None 	
A 9 		10	0.4329	-0.0534	 None 	 None 	
A 9 		A	0.1317	-0.2760	 None 	 None 	
A 10 		2	1.5000	0.1926	 None 	 None 	
A 10 		3	1.5000	0.2124	 None 	 None 	
A 10 		4	1.5000	0.2274	 None 	 None 	
A 10 		5	1.5000	0.2484	 None 	 None 	
A 10 		6	1.5000	0.2571	 None 	 None 	
A 10 		7	1.5000	0.2169	 None 	 None 	
A 10 		8	1.5000	0.1719	 None 	 None 	
A 10 		9	1.5000	0.1257	 None 	 None 	
A 10 		10	1.3794	0.0159	 None 	 None 	
A 10 		A	1.0347	-0.2394	 None 	 None 	
A A 		2	-0.2997	-0.0291	 None 	0.9311	
