Player		 Dealer	 Stand	 Hit	 Double	 Split	
10 4 		4	997	999	None	None	
10 4 		5	997	999	None	None	
10 4 		6	999	997	None	None	
10 4 		7	997	999	None	None	
10 4 		8	999	999	None	None	
10 4 		9	997	997	None	None	
10 4 		10	997	999	None	None	
10 4 		A	997	1001	None	None	
10 5 		2	997	999	None	None	
10 5 		3	999	1000	None	None	
10 5 		4	999	997	None	None	
10 5 		5	1001	999	None	None	
10 5 		6	997	997	None	None	
10 5 		7	999	1000	None	None	
10 5 		8	997	997	None	None	
10 5 		9	999	998	None	None	
10 5 		10	997	998	None	None	
10 5 		A	997	997	None	None	
10 6 		2	1003	999	None	None	
10 6 		3	997	997	None	None	
10 6 		4	1001	997	None	None	
10 6 		5	1001	997	None	None	
10 6 		6	1001	997	None	None	
10 6 		7	1001	999	None	None	
10 6 		8	999	999	None	None	
10 6 		9	999	997	None	None	
10 6 		10	999	997	None	None	
10 6 		A	997	997	None	None	
10 7 		2	999	997	None	None	
10 7 		3	1001	1001	None	None	
10 7 		4	998	997	None	None	
10 7 		5	999	1000	None	None	
10 7 		6	1003	999	None	None	
10 7 		7	999	999	None	None	
10 7 		8	1001	999	None	None	
10 7 		9	1001	1003	None	None	
10 7 		10	999	997	None	None	
10 7 		A	999	997	None	None	
10 8 		2	1001	999	None	None	
10 8 		3	1001	997	None	None	
10 8 		4	1000	997	None	None	
10 8 		5	1003	999	None	None	
10 8 		6	999	997	None	None	
10 8 		7	1001	999	None	None	
10 8 		8	1001	999	None	None	
10 8 		9	1000	997	None	None	
10 8 		10	1001	998	None	None	
10 8 		A	1001	997	None	None	
10 9 		2	1001	997	None	None	
10 9 		3	1001	997	None	None	
10 9 		4	1003	999	None	None	
10 9 		5	999	998	None	None	
10 9 		6	999	999	None	None	
10 9 		7	1002	999	None	None	
10 9 		8	1002	999	None	None	
10 9 		9	1002	999	None	None	
10 9 		10	1000	997	None	None	
10 9 		A	1001	997	None	None	
10 10 		2	1002	997	None	1003	
10 10 		3	1003	997	None	1004	
10 10 		4	1001	997	None	1002.5	
10 10 		5	1003	997	None	1002	
10 10 		6	1002	997	None	1004.0	
10 10 		7	1002	999	None	1003	
10 10 		8	1001	997	None	996	
10 10 		9	1002	997	None	1000.0	
10 10 		10	1001	997	None	996	
10 10 		A	1002	997	None	1004.5	
10 A 		2	1004.5	1002	None	None	
10 A 		3	1004.5	1003	None	None	
10 A 		4	1004.5	1000	None	None	
10 A 		5	1004.5	1002	None	None	
10 A 		6	1004.5	999	None	None	
10 A 		7	1004.5	999	None	None	
10 A 		8	1004.5	1001	None	None	
10 A 		9	1004.5	1001	None	None	
10 A 		10	1004.5	999	None	None	
10 A 		A	1004.5	1000	None	None	
A 2 		2	999	999	None	None	
A 2 		3	1003	1003	None	None	
A 2 		4	999	999	None	None	
A 2 		5	999	999	None	None	
A 2 		6	999	1001	None	None	
A 2 		7	997	999	None	None	
A 2 		8	1001	997	None	None	
A 2 		9	997	999	None	None	
A 2 		10	999	1001	None	None	
A 2 		A	997	998	None	None	
A 3 		2	999	999	None	None	
A 3 		3	997	998	None	None	
A 3 		4	1001	1001	None	None	
A 3 		5	997	997	None	None	
A 3 		6	1001	1003	None	None	
A 3 		7	1001	1003	None	None	
A 3 		8	997	997	None	None	
A 3 		9	997	1001	None	None	
A 3 		10	997	998	None	None	
A 3 		A	997	998	None	None	
A 4 		2	997	999	None	None	
A 4 		3	999	999	None	None	
A 4 		4	999	999	None	None	
A 4 		5	999	999	None	None	
A 4 		6	999	999	None	None	
A 4 		7	997	1000	None	None	
A 4 		8	997	997	None	None	
A 4 		9	999	1001	None	None	
A 4 		10	999	999	None	None	
A 4 		A	997	1000	None	None	
A 5 		2	997	997	None	None	
A 5 		3	997	999	None	None	
A 5 		4	1001	1001	None	None	
A 5 		5	999	999	None	None	
A 5 		6	1003	1003	None	None	
A 5 		7	999	1001	None	None	
A 5 		8	997	998	None	None	
A 5 		9	997	997	None	None	
A 5 		10	997	1001	None	None	
A 5 		A	997	997	None	None	
A 6 		2	999	999	None	None	
A 6 		3	999	1000	None	None	
A 6 		4	999	1001	None	None	
A 6 		5	997	997	None	None	
A 6 		6	1003	1003	None	None	
A 6 		7	999	998	None	None	
A 6 		8	997	998	None	None	
A 6 		9	1000	997	None	None	
A 6 		10	999	999	None	None	
A 6 		A	997	997	None	None	
A 7 		2	1001	1001	None	None	
A 7 		3	1003	1001	None	None	
A 7 		4	999	999	None	None	
A 7 		5	999	1001	None	None	
A 7 		6	1003	1003	None	None	
A 7 		7	1003	1001	None	None	
A 7 		8	1003	1001	None	None	
A 7 		9	1000	999	None	None	
A 7 		10	997	999	None	None	
A 7 		A	998	1000	None	None	
A 8 		2	1002	1000	None	None	
A 8 		3	1003	1003	None	None	
A 8 		4	1002	999	None	None	
A 8 		5	1002	1001	None	None	
A 8 		6	1002	1001	None	None	
A 8 		7	1003	1000	None	None	
A 8 		8	1003	1003	None	None	
A 8 		9	1002	1001	None	None	
A 8 		10	997	1000	None	None	
A 8 		A	1001	1001	None	None	
A 9 		2	1002	1000	None	None	
A 9 		3	1001	999	None	None	
A 9 		4	1001	997	None	None	
A 9 		5	1001	999	None	None	
A 9 		6	1001	1001	None	None	
A 9 		7	1003	1001	None	None	
A 9 		8	1002	1000	None	None	
A 9 		9	1002	1000	None	None	
A 9 		10	1001	1000	None	None	
A 9 		A	1003	1002	None	None	
A 10 		2	1004.5	1003	None	None	
A 10 		3	1004.5	1003	None	None	
A 10 		4	1004.5	1001	None	None	
A 10 		5	1004.5	1002	None	None	
A 10 		6	1004.5	1003	None	None	
A 10 		7	1004.5	1003	None	None	
A 10 		8	1004.5	997	None	None	
A 10 		9	1004.5	1001	None	None	
A 10 		10	1003.0	997	None	None	
A 10 		A	1001.5	999	None	None	
A A 		2	999	1001	None	1000.5	
A A 		3	1001	1001	None	1005.0	
A A 		4	1001	1001	None	1004	
A A 		5	1001	1003	None	1002.5	
A A 		6	997	997	None	999.0	
A A 		7	999	1001	None	1006.5	
A A 		8	999	1001	None	1005.0	
A A 		9	999	1000	None	1002.5	
A A 		10	999	997	None	1004.0	
A A 		A	997	999	None	1006.0	
